WKT,SA22019_V1_00,SA22019_V1_00_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,Shape_X,Shape_Y
"POINT (1764168.4546 5903396.5811)",155500,Manukau Central,11.40347043,11.40347043,-37.00126141582869,174.84502729940854,1764168.4546079498,5903396.581117901,1764168.4546,5903396.5811
"POINT (1766768.4202 5906551.7662)",155600,Papatoetoe East,1.06859241,1.06859241,-36.9723766809057,174.87353571242988,1766768.4202172246,5906551.766212314,1766768.4202,5906551.7662
"POINT (1767126.3209 5906800.42555)",155700,Otara South,0.80187121,0.80187121,-36.9700728486492,174.87749948799114,1767126.3208943123,5906800.42552799,1767126.3209,5906800.42555
"POINT (1767581.9735 5907224.9509)",155800,Ferguson,0.98687785,0.98687785,-36.96616700371572,174.88252156608036,1767581.9734886452,5907224.950895505,1767581.9735,5907224.9509
"POINT (1764352.56705 5904703.4033)",155900,Papatoetoe South West,0.8285968,0.8285968,-36.989455109504945,174.84681065780828,1764352.567038817,5904703.403310501,1764352.56705,5904703.4033
"POINT (1768833.6058 5907925.8588)",156000,Botany Junction,2.48251702,2.48251702,-36.9596284340563,174.89641803778946,1768833.6057848325,5907925.858775719,1768833.6058,5907925.8588
"POINT (1770270.8053 5909427.42545)",156100,Dannemora North,0.54899463,0.54899463,-36.94584124373554,174.91221484426325,1770270.805310143,5909427.425448102,1770270.8053,5909427.42545
"POINT (1766199.1019 5905995.2068)",156200,Papatoetoe South,0.79596382,0.79596382,-36.97749183672254,174.86726542886782,1766199.1018920476,5905995.2067930205,1766199.1019,5905995.2068
"POINT (1771193.3008 5909858.87425)",156300,East Tamaki Heights,1.23138033,1.23138033,-36.94178690046435,174.9224718772383,1771193.3008035487,5909858.8742610235,1771193.3008,5909858.87425
"POINT (1778477.9404 5914730.463)",156400,Te Puru,7.30215412,7.40264931,-36.89654651556469,175.00308391391857,1778477.9404198516,5914730.462993695,1778477.9404,5914730.463
"POINT (1765748.97445 5905332.21815)",156500,Puhinui North,0.70326337,0.70326337,-36.98354457572352,174.86235625573067,1765748.9744719379,5905332.218168275,1765748.97445,5905332.21815
"POINT (1770033.3507 5908736.6294)",156600,Dannemora South,0.63838551,0.63838551,-36.952107863500146,174.90970488506403,1770033.3506874593,5908736.629387768,1770033.3507,5908736.6294
"POINT (1765432.01225 5904726.8494)",156700,Puhinui South,0.5261099,0.5261099,-36.98905457042651,174.85892932594626,1765432.0122279213,5904726.849424064,1765432.01225,5904726.8494
"POINT (1768103.12805 5906764.66835)",156800,Rongomai West,0.48507019,0.48507019,-36.97022100231883,174.88847550902045,1768103.128054075,5906764.6683536265,1768103.12805,5906764.66835
"POINT (1770731.8566 5908497.06045)",156900,Baverstock,1.09060982,1.09060982,-36.95413984557116,174.9176001940911,1770731.856575875,5908497.060442163,1770731.8566,5908497.06045
"POINT (1766882.80165 5905529.7608)",157000,Puhinui East,0.60410137,0.60410137,-36.98156428575429,174.87504606675313,1766882.8016548692,5905529.760801068,1766882.80165,5905529.7608
"POINT (1776991.37385 5908653.9797)",157100,Turanga,84.96006242,84.96006242,-36.95157026391066,174.98783033731826,1776991.3738322337,5908653.979709053,1776991.37385,5908653.9797
"POINT (1768617.3717 5906469.71735)",157200,Rongomai East,0.58097595,0.58097595,-36.972786360962644,174.89431554702753,1768617.3717130017,5906469.717341389,1768617.3717,5906469.71735
"POINT (1770308.752 5907396.70415)",157300,Ormiston North,2.3006071,2.3006071,-36.96413008688728,174.91309852089324,1770308.7520040649,5907396.704137703,1770308.752,5907396.70415
"POINT (1781607.1485 5915641.76345)",157400,Maraetai,6.87756456,6.87756456,-36.887739586530024,175.03796510116595,1781607.1485001072,5915641.763439053,1781607.1485,5915641.76345
"POINT (1769315.9431 5906557.2274)",157500,Chapel Downs,0.76033315,0.76033315,-36.97187248469185,174.90214002685835,1769315.9431188982,5906557.227395383,1769315.9431,5906557.2274
"POINT (1765702.49205 5902587.4183)",157600,Wiri West,8.04111588,8.04111588,-37.008282487135645,174.86243741273205,1765702.492029248,5902587.418277572,1765702.49205,5902587.4183
"POINT (1768495.6981 5905719.88925)",157700,Clover Park North,0.92445239,0.92445239,-36.97956375998202,174.893116687295,1768495.6981206518,5905719.889242255,1768495.6981,5905719.88925
"POINT (1771907.91485 5908023.5249)",157800,Mission Heights North,1.07261785,1.07261785,-36.95819209780505,174.9309102143893,1771907.9148555547,5908023.524905712,1771907.91485,5908023.5249
"POINT (1768215.7397 5905051.8585)",157900,Clover Park South,1.18316226,1.18316226,-36.98563251661797,174.89012173119903,1768215.7397062844,5905051.858502818,1768215.7397,5905051.8585
"POINT (1769812.3422 5905923.459)",158000,Donegal Park,0.90769672,0.90769672,-36.97749293460565,174.90785647417684,1769812.3422071063,5905923.459016235,1769812.3422,5905923.459
"POINT (1770681.8224 5906075.41525)",158100,Ormiston South,1.70343205,1.70343205,-36.97596654160847,174.91758583216398,1770681.8224088952,5906075.415274125,1770681.8224,5906075.41525
"POINT (1772005.29365 5907261.31035)",158200,Mission Heights South,0.8695296,0.8695296,-36.96504136670051,174.932177005176,1772005.2936725535,5907261.310372132,1772005.29365,5907261.31035
"POINT (1769728.18215 5904954.4716)",158300,Hilltop (Auckland),1.14159708,1.14159708,-36.98623816773049,174.90712936461435,1769728.1821564918,5904954.471611091,1769728.18215,5904954.4716
"POINT (1767898.41465 5903326.5745)",158400,Wiri East,1.36807439,1.36807439,-37.00123323832936,174.88694204858353,1767898.414672414,5903326.574478575,1767898.41465,5903326.5745
"POINT (1768838.18885 5904086.59925)",158500,Goodwood Heights,1.28157259,1.28157259,-36.99421746496305,174.89732834037562,1768838.1888695909,5904086.59922876,1768838.18885,5904086.59925
"POINT (1771869.2968 5905376.45745)",158600,Ormiston East,4.41466682,4.41466682,-36.98204748863806,174.93107924827436,1771869.296809649,5905376.457469067,1771869.2968,5905376.45745
"POINT (1765453.95065 5900797.45065)",158700,Clendon Park North,0.74920256,0.74920256,-37.02445325322013,174.86003839682294,1765453.950643285,5900797.4506484885,1765453.95065,5900797.45065
"POINT (1766167.8483 5901123.422)",158800,Burbank,0.64850807,0.64850807,-37.021390335344485,174.86798825147307,1766167.8483039462,5901123.42202458,1766167.8483,5901123.422
"POINT (1773054.4926 5905107.87905)",158900,Tuscany Heights,6.62922909,6.62922909,-36.984249858652035,174.94445045144545,1773054.4926206048,5905107.879049112,1773054.4926,5905107.87905
"POINT (1769081.31825 5903257.9672)",159000,Totara Heights,0.85465897,0.85465897,-37.00163929882294,174.90024497932183,1769081.3182279342,5903257.967215414,1769081.31825,5903257.9672
"POINT (1767740.0557 5901987.52595)",159100,Homai East,0.71246766,0.71246766,-37.01332570581172,174.88546123995553,1767740.055707202,5901987.525950152,1767740.0557,5901987.52595
"POINT (1767063.66125 5901383.5002)",159200,Homai West,0.91199682,0.91199682,-37.01888823101356,174.87799599707625,1767063.661228706,5901383.500202391,1767063.66125,5901383.5002
"POINT (1770219.93715 5903242.85135)",159300,The Gardens (Auckland),4.089009,4.089009,-37.001569960057296,174.91303845821375,1770219.9371729884,5903242.851341802,1770219.93715,5903242.85135
"POINT (1751663.9222 5888413.87425)",159400,Clarks Beach,2.67358969,2.67358969,-37.13836142762823,174.70757736114402,1751663.9222117786,5888413.874267135,1751663.9222,5888413.87425
"POINT (1765368.1262 5899922.24025)",159500,Clendon Park West,0.59408604,0.59408604,-37.032353690469655,174.85926626998224,1765368.1261941653,5899922.240264897,1765368.1262,5899922.24025
"POINT (1768852.61605 5902263.95265)",159600,Hillpark North,0.66048296,0.66048296,-37.0106359506632,174.89789866315562,1768852.6160495272,5902263.952673148,1768852.61605,5902263.95265
"POINT (1765890.79895 5899917.96125)",159700,Clendon Park East,0.46283706,0.46283706,-37.03230003162233,174.86514089559623,1765890.7989611004,5899917.961266313,1765890.79895,5899917.96125
"POINT (1756717.49315 5888765.1046)",159800,Karaka Creek,34.78082116,34.78082116,-37.13436368510959,174.76437758917052,1756717.4931465115,5888765.104615243,1756717.49315,5888765.1046
"POINT (1766523.84555 5900320.7212)",159900,Rowandale West,0.68821829,0.68821829,-37.02855926994985,174.87216580425257,1766523.8455337763,5900320.7212154735,1766523.84555,5900320.7212
"POINT (1767306.1228 5900667.72265)",160000,Rowandale East,0.83150553,0.83150553,-37.025293891916,174.88087924305268,1767306.1228171093,5900667.722632583,1767306.1228,5900667.72265
"POINT (1768257.6959 5901112.6686)",160100,Manurewa Central,1.0739926,1.0739926,-37.021115149576666,174.8914722518869,1768257.6958861542,5901112.668594115,1768257.6959,5901112.6686
"POINT (1765890.14435 5899131.8066)",160200,Weymouth North,1.01885091,1.01885091,-37.03938307543017,174.86530683746156,1765890.1443725273,5899131.806585119,1765890.14435,5899131.8066
"POINT (1769062.88845 5901534.42005)",160300,Hillpark South,1.08741456,1.08741456,-37.01717081694773,174.90042464969093,1769062.8884284561,5901534.420047878,1769062.88845,5901534.42005
"POINT (1770987.1005 5902158.6308)",160400,Alfriston,1.95225438,1.95225438,-37.01119881527183,174.92190190252393,1770987.1005189454,5902158.630779702,1770987.1005,5902158.6308
"POINT (1766988.60215 5899335.85785)",160500,Weymouth East,0.98724324,0.98724324,-37.03734988364952,174.87760684715616,1766988.6021742583,5899335.85785396,1766988.60215,5899335.85785
"POINT (1767865.989 5899890.4795)",160600,Leabank,1.48914559,1.48914559,-37.032196537197365,174.88734354793135,1767865.9889891695,5899890.479506765,1767865.989,5899890.4795
"POINT (1765668.3908 5898310.2508)",160700,Weymouth South,1.0583023,1.0583023,-37.046824121254126,174.862995514805,1765668.390808261,5898310.250780355,1765668.3908,5898310.2508
"POINT (1769549.3768 5900562.63555)",160800,Manurewa East,0.82830357,0.82830357,-37.025838324817464,174.90610926888573,1769549.3768049795,5900562.635566564,1769549.3768,5900562.63555
"POINT (1768968.33595 5899953.9586)",160900,Manurewa South,1.21704371,1.21704371,-37.03142687964575,174.89971697588553,1768968.3359439783,5899953.958584315,1768968.33595,5899953.9586
"POINT (1770647.40285 5900985.16525)",161000,Randwick Park East,0.74726124,0.74726124,-37.02183272346773,174.91835147310175,1770647.402836956,5900985.165271967,1770647.40285,5900985.16525
"POINT (1767259.953 5897854.67)",161100,Wattle Downs West,1.47727217,1.47727217,-37.0506463226488,174.88098573624757,1767259.9530150269,5897854.669993502,1767259.953,5897854.67
"POINT (1768521.46815 5899158.9072)",161200,Wattle Downs North,0.55995069,0.55995069,-37.03867015960032,174.8948733603695,1768521.4681301697,5899158.907208378,1768521.46815,5899158.9072
"POINT (1770212.99765 5900503.90805)",161300,Randwick Park West,0.70415333,0.70415333,-37.02624736881296,174.913579328639,1770212.9976519963,5900503.908030288,1770212.99765,5900503.90805
"POINT (1764385.14005 5891083.5521)",161400,Kingseat-Karaka,86.68303691,86.68303691,-37.11215947775838,174.8501538066756,1764385.140042236,5891083.552084031,1764385.14005,5891083.5521
"POINT (1768331.4662 5898213.3337)",161500,Wattle Downs East,1.01653039,1.01653039,-37.04722333399016,174.89294960078394,1768331.4662204746,5898213.333715766,1768331.4662,5898213.3337
"POINT (1771877.75275 5900472.7095)",161600,Takanini North,5.27797252,5.27797252,-37.02622521398267,174.93229242471116,1771877.7527401613,5900472.709488083,1771877.75275,5900472.7095
"POINT (1770354.6059 5899685.1832)",161700,Takanini Industrial,0.88082534,0.88082534,-37.03359785589123,174.91535579478506,1770354.6058961903,5899685.183192845,1770354.6059,5899685.1832
"POINT (1769702.9963 5898469.09655)",161800,Conifer Grove West,1.58524567,1.58524567,-37.04467203151664,174.9083075026938,1769702.9962954624,5898469.096537518,1769702.9963,5898469.09655
"POINT (1770332.9177 5898537.9435)",161900,Conifer Grove East,0.64940367,0.64940367,-37.04393764222196,174.91537177277468,1770332.917697062,5898537.943480255,1770332.9177,5898537.9435
"POINT (1770852.27335 5898888.5216)",162000,Takanini West,0.68632776,0.68632776,-37.04068477465854,174.92112925916715,1770852.2733246118,5898888.521613208,1770852.27335,5898888.5216
"POINT (1772429.65055 5898757.80135)",162100,Takanini South,2.31946523,2.31946523,-37.04157399382589,174.93888665664758,1772429.6505650792,5898757.801340337,1772429.65055,5898757.80135
"POINT (1771253.2935 5897770.77935)",162200,Takanini Central,1.0758688,1.0758688,-37.05068171367023,174.9258906471911,1771253.2934904334,5897770.779345724,1771253.2935,5897770.77935
"POINT (1776892.2576 5898360.4397)",162300,Ardmore,44.27039069,44.27039069,-37.04432331681216,174.98913272880355,1776892.257593371,5898360.439693496,1776892.2576,5898360.4397
"POINT (1755770.0399 5881294.1375)",162400,Glenbrook,53.15871459,53.15871459,-37.20183488669438,174.75527200501995,1755770.0399216192,5881294.137501801,1755770.0399,5881294.1375
"POINT (1770152.47355 5895397.7053)",162500,Hingaia,3.61458122,3.61458122,-37.0722617237305,174.9140545172995,1770152.4735744712,5895397.705318613,1770152.47355,5895397.7053
"POINT (1772969.53585 5897919.9696)",162600,Takanini South East,1.46830602,1.46830602,-37.0490228034807,174.94514687854962,1772969.535831211,5897919.969622655,1772969.53585,5897919.9696
"POINT (1791525.9348 5904723.4772)",162700,Kawakawa Bay-Orere,208.77629104,208.77629104,-36.98413263270446,175.15196747935897,1791525.934775326,5904723.477221864,1791525.9348,5904723.4772
"POINT (1771976.21205 5897106.22455)",162800,Papakura West,0.56017307,0.56017307,-37.056536587191836,174.93416827766876,1771976.2120487473,5897106.224572609,1771976.21205,5897106.22455
"POINT (1782012.2082 5901528.00475)",162900,Clevedon,49.97409979,49.97409979,-37.01480889949154,175.0459071832951,1782012.2081983455,5901528.004743813,1782012.2082,5901528.00475
"POINT (1773199.4076 5896983.843)",163000,Papakura North,1.24878307,1.24878307,-37.057414081463804,174.94794619648405,1773199.4076135934,5896983.8430209765,1773199.4076,5896983.843
"POINT (1771820.921 5895764.98845)",163100,Pahurehure,1.20706182,1.20706182,-37.06864850039788,174.93272929612561,1771820.9209755722,5895764.98845947,1771820.921,5895764.98845
"POINT (1772725.30115 5896104.56415)",163200,Papakura Central,1.56524225,1.56524225,-37.06542305179689,174.94281885485282,1772725.3011479669,5896104.564160133,1772725.30115,5896104.56415
"POINT (1774782.7552 5897499.3425)",163300,Papakura North East,1.48813302,1.48813302,-37.05247623588247,174.9656245189538,1774782.7552141037,5897499.342510763,1774782.7552,5897499.3425
"POINT (1771230.3624 5894010.4834)",163400,Karaka Lakes,3.32961391,3.32961391,-37.08456323248227,174.9264898247082,1771230.3623986288,5894010.483417072,1771230.3624,5894010.4834
"POINT (1774479.8002 5896744.35365)",163500,Papakura Kelvin,1.0170488,1.0170488,-37.05933435615186,174.9623944916906,1774479.800175741,5896744.353635524,1774479.8002,5896744.35365
"POINT (1773792.02655 5895985.3798)",163600,Papakura Massey Park,0.89410414,0.89410414,-37.066299699194495,174.95483863542196,1773792.0265675015,5895985.379814693,1773792.02655,5895985.3798
"POINT (1772271.9612 5894413.3216)",163700,Rosehill,1.5450669,1.5450669,-37.08074310157704,174.93811019590024,1772271.9612102655,5894413.321594378,1772271.9612,5894413.3216
"POINT (1762912.09865 5883924.44125)",163800,Patumahoe,34.3789767,34.3789767,-37.17691755247109,174.83514067160385,1762912.0986290548,5883924.441262773,1762912.09865,5883924.44125
"POINT (1775976.9469 5896810.22435)",163900,Papakura East,2.01763956,2.01763956,-37.05846123005296,174.97920854445266,1775976.946921726,5896810.224333213,1775976.9469,5896810.22435
"POINT (1773158.06775 5894830.00435)",164000,Opaheke,1.10860606,1.10860606,-37.076825873284555,174.94797784201813,1773158.0677438641,5894830.00434329,1773158.06775,5894830.00435
"POINT (1774616.8974 5895196.6327)",164100,Papakura Industrial,1.53812909,1.53812909,-37.073252288947735,174.96429527021354,1774616.897395597,5895196.632688236,1774616.8974,5895196.6327
"POINT (1775786.0746 5895823.6071)",164200,Red Hill,2.10299758,2.10299758,-37.067385408813976,174.97729373556402,1775786.0745763793,5895823.6071234895,1775786.0746,5895823.6071
"POINT (1772088.77145 5891605.857)",164300,Drury,10.39171466,10.39171466,-37.106069558865435,174.93669414087407,1772088.7714410252,5891605.856997597,1772088.77145,5891605.857
"POINT (1752922.3243 5876693.0976)",164400,Tamakae,1.34096253,1.34096253,-37.24376131824092,174.72413996731373,1752922.3242846616,5876693.0975794075,1752922.3243,5876693.0976
"POINT (1754253.17805 5876690.7138)",164500,Hamilton Estate,2.25936313,2.25936313,-37.24356340270618,174.73913904010945,1754253.1780337426,5876690.7138028825,1754253.17805,5876690.7138
"POINT (1775457.79715 5890854.38965)",164600,Drury Rural,36.01984545,36.01984545,-37.11221421645385,174.9747648107651,1775457.7971602185,5890854.389628258,1775457.79715,5890854.38965
"POINT (1753264.50495 5875397.36275)",164700,Waiuku Central,1.13129482,1.13129482,-37.255379581904066,174.72826301986453,1753264.504966508,5875397.362728162,1753264.50495,5875397.36275
